,city,state,zip,longitude,latitude,dma region,state abr,criteria id,"""blockFips""","""incomeBelowPoverty""",medianIncome,incomeLessThan25,"incomeBetween25to50""",incomeBetween50to100,incomeBetween100to200,incomeGreater200,educationHighSchoolGraduate,educationBachelorOrGreater
1737,San Jose,California,95120,-121.85671,37.213624,San Francisco-Oakland-San Jose,CA,1014226.0,060855119051019,0.106,112274.0,0.1209,0.1636,0.1418,0.3864,0.2018,0.9629,0.6505
1738,San Jose,California,95121,-121.81145,37.305714,San Francisco-Oakland-San Jose,CA,1014226.0,060855033371000,0.106,75043.0,0.0976,0.176,0.4617,0.2683,0.0575,0.6822,0.0459
1739,San Jose,California,95122,-121.83359,37.329641,San Francisco-Oakland-San Jose,CA,1014226.0,060855034013008,0.106,80342.0,0.0847,0.1582,0.5508,0.2288,0.0,0.6336,0.1257
1740,San Jose,California,95123,-121.83246,37.244426,San Francisco-Oakland-San Jose,CA,1014226.0,060855120451012,0.106,97882.0,0.0227,0.1052,0.4013,0.4094,0.0744,0.7845,0.1402
1741,San Jose,California,95124,-121.92312,37.256743,San Francisco-Oakland-San Jose,CA,1014226.0,060855028001023,0.106,115749.0,0.1794,0.1704,0.1368,0.3318,0.1816,0.8979,0.2749
1742,San Jose,California,95125,-121.89649,37.295092,San Francisco-Oakland-San Jose,CA,1014226.0,060855025004003,0.106,122459.0,0.039,0.1514,0.2225,0.3968,0.2294,0.9176,0.4453
1743,San Jose,California,95126,-121.9178,37.326341,San Francisco-Oakland-San Jose,CA,1014226.0,060855005002003,0.106,96249.0,0.3085,0.1078,0.1841,0.3864,0.0962,0.8159,0.3837
1744,San Jose,California,95127,-121.82077,37.369473,San Francisco-Oakland-San Jose,CA,1014226.0,060855041012005,0.106,59086.0,0.0775,0.3115,0.4352,0.155,0.0209,0.4781,0.1158
1745,San Jose,California,95128,-121.93555,37.316983,San Francisco-Oakland-San Jose,CA,1014226.0,060855021011001,0.106,99049.0,0.1325,0.148,0.3046,0.3236,0.1084,0.9368,0.4516
1746,San Jose,California,95129,-121.99976,37.307742,San Francisco-Oakland-San Jose,CA,1014226.0,060855079041009,0.106,208611.0,0.0313,0.0487,0.0974,0.3339,0.4991,0.9545,0.7332
1747,San Jose,California,95130,-121.98311,37.289642,San Francisco-Oakland-San Jose,CA,1014226.0,060855066012000,0.106,123388.0,0.0483,0.1601,0.2417,0.423,0.1541,0.9556,0.5674
1748,San Jose,California,95131,-121.88987,37.38631,San Francisco-Oakland-San Jose,CA,1014226.0,060855043222024,0.106,118504.0,0.0623,0.0623,0.2402,0.5658,0.0694,0.8858,0.5802
1749,San Jose,California,95132,-121.84775,37.405989,San Francisco-Oakland-San Jose,CA,1014226.0,060855043081020,0.106,97734.0,0.1685,0.2276,0.1918,0.3978,0.1075,0.8709,0.3927
1750,San Jose,California,95133,-121.85784,37.37354,San Francisco-Oakland-San Jose,CA,1014226.0,060855037082003,0.106,70421.0,0.1714,0.0686,0.5429,0.0971,0.1886,0.7318,0.1124
1751,San Jose,California,95134,-121.94461,37.412539,San Francisco-Oakland-San Jose,CA,1014226.0,060855050091016,0.106,63494.0,0.1727,0.2504,0.3209,0.2647,0.0129,0.9177,0.18
1752,San Jose,California,95135,-121.75446,37.299474,San Francisco-Oakland-San Jose,CA,1014226.0,060855033303049,0.106,175190.0,0.0094,0.0876,0.0719,0.415,0.4161,0.921,0.6791
1753,San Jose,California,95136,-121.84939,37.269343,San Francisco-Oakland-San Jose,CA,1014226.0,060855120191002,0.106,97880.0,0.0187,0.1604,0.3284,0.3619,0.1306,0.7317,0.2767
1754,San Jose,California,95138,-121.77536,37.255915,San Francisco-Oakland-San Jose,CA,1014226.0,060855120011034,0.106,163388.0,0.065,0.0829,0.1846,0.3588,0.3239,0.9533,0.5599
1755,San Jose,California,95139,-121.76514,37.226194,San Francisco-Oakland-San Jose,CA,1014226.0,060855120352008,0.106,91392.0,0.0994,0.135,0.2804,0.3872,0.0979,0.8575,0.216
1756,Mount Hamilton,California,95140,-121.63845,37.388718,San Francisco-Oakland-San Jose,CA,1014040.0,060855135001110,0.106,61575.0,0.1632,0.3263,0.2237,0.1684,0.2395,0.9444,0.1795
1757,San Jose,California,95148,-121.79141,37.330496,San Francisco-Oakland-San Jose,CA,1014226.0,060855033232013,0.106,110198.0,0.0616,0.1525,0.3082,0.5393,0.0,0.8174,0.1871
1758,Stockton,California,95202,-121.28805,37.958723,Sacramento-Stockton-Modesto,CA,1014306.0,060770001002012,0.19,10971.0,0.9237,0.1185,0.0582,0.0,0.0,0.4003,0.0324
1759,Stockton,California,95203,-121.30735,37.954823,Sacramento-Stockton-Modesto,CA,1014306.0,060770003001016,0.19,38592.0,0.3616,0.3227,0.238,0.0755,0.0183,0.5143,0.07
1760,Stockton,California,95204,-121.3147,37.974273,Sacramento-Stockton-Modesto,CA,1014306.0,060770012001028,0.19,83804.0,0.2258,0.1792,0.2222,0.2545,0.1183,0.7632,0.1846
1761,Stockton,California,95205,-121.26401,37.962873,Sacramento-Stockton-Modesto,CA,1014306.0,060770016002011,0.19,55847.0,0.2712,0.3559,0.4203,0.0,0.122,0.2965,0.0
1762,Stockton,California,95206,-121.3025,37.922024,Sacramento-Stockton-Modesto,CA,1014306.0,060770025032002,0.19,37716.0,0.3802,0.1826,0.4371,0.0,0.0,0.6809,0.1201
1763,Stockton,California,95207,-121.3237,38.004172,Sacramento-Stockton-Modesto,CA,1014306.0,060770031103002,0.19,36938.0,0.4046,0.4095,0.2724,0.0245,0.0,0.8224,0.1499
1764,Stockton,California,95209,-121.34378,38.035499,Sacramento-Stockton-Modesto,CA,1014306.0,060770032133000,0.19,57723.0,0.2244,0.4331,0.3504,0.1929,0.0,0.6985,0.0644
1765,Stockton,California,95210,-121.29722,38.025086,Sacramento-Stockton-Modesto,CA,1014306.0,060770034062004,0.19,34577.0,0.3535,0.627,0.1332,0.0195,0.0,0.9737,0.0
1766,Stockton,California,95212,-121.24213,38.038906,Sacramento-Stockton-Modesto,CA,1014306.0,060770035002011,0.19,95066.0,0.3065,0.1409,0.1678,0.2438,0.2371,0.8238,0.3387
1767,Stockton,California,95215,-121.19064,37.955474,Sacramento-Stockton-Modesto,CA,1014306.0,060770037002002,0.19,37259.0,0.3359,0.6563,0.1797,0.026,0.0495,0.6683,0.0338
1768,Stockton,California,95219,-121.40022,38.004922,Sacramento-Stockton-Modesto,CA,1014306.0,060770039001110,0.19,28511.0,0.3363,0.5561,0.2422,0.0359,0.009,0.4142,0.0343
1769,Altaville,California,95221,-120.55401,38.077,Sacramento-Stockton-Modesto,CA,1013538.0,060090001211048,0.111,62426.0,0.1498,0.3511,0.2846,0.2097,0.059,0.8669,0.1447
1770,Angels Camp,California,95222,-120.58072,38.087437,Sacramento-Stockton-Modesto,CA,1013544.0,060090001212011,0.111,28206.0,0.31,0.6238,0.1127,0.0858,0.0,0.8242,0.1811
1771,Clements,California,95227,-121.05361,38.205817,Sacramento-Stockton-Modesto,CA,1013684.0,060770047032039,0.19,105568.0,0.0463,0.0903,0.3333,0.5324,0.0278,0.7973,0.1671
1772,Copperopolis,California,95228,-120.65786,37.942532,Sacramento-Stockton-Modesto,CA,1013698.0,060090001201096,0.111,69703.0,0.1637,0.285,0.3457,0.284,0.0123,0.9133,0.1391
1773,Farmington,California,95230,-120.82329,37.959439,Sacramento-Stockton-Modesto,CA,1013782.0,060990001012017,0.197,74589.0,0.186,0.2116,0.3767,0.186,0.0907,0.8509,0.1787
1774,Linden,California,95236,-121.05675,38.018456,Sacramento-Stockton-Modesto,CA,1013946.0,060770048001021,0.19,79771.0,0.2857,0.261,0.3214,0.283,0.0,0.7851,0.4035
1775,Lockeford,California,95237,-121.14855,38.162818,Sacramento-Stockton-Modesto,CA,1013952.0,060770047011020,0.19,45719.0,0.3966,0.2402,0.1732,0.2318,0.0223,0.7093,0.2116
1776,Lodi,California,95240,-121.25039,38.12463,Sacramento-Stockton-Modesto,CA,1013953.0,060770044041031,0.19,41508.0,0.2096,0.6048,0.2096,0.0659,0.0,0.2604,0.0
1777,Lodi,California,95242,-121.32282,38.132618,Sacramento-Stockton-Modesto,CA,1013953.0,060770041041007,0.19,106283.0,0.076,0.124,0.2992,0.4192,0.0992,0.927,0.3111
1778,Mokelumne Hill,California,95245,-120.62632,38.300688,Sacramento-Stockton-Modesto,CA,1014021.0,060090003001003,0.111,54867.0,0.2169,0.1093,0.452,0.2036,0.0364,0.8082,0.1712
1779,San Andreas,California,95249,-120.64285,38.192823,Sacramento-Stockton-Modesto,CA,1014211.0,060090003004014,0.111,62486.0,0.1929,0.2966,0.2966,0.2165,0.0157,0.8403,0.1707
1780,Sheep Ranch,California,95250,-120.38102,38.256839,Sacramento-Stockton-Modesto,CA,1014272.0,060090003005014,0.111,53077.0,0.2898,0.3278,0.4299,0.0333,0.0475,0.9357,0.2211
1781,Valley Springs,California,95252,-120.85733,38.145601,Sacramento-Stockton-Modesto,CA,1014365.0,060090002201019,0.111,55981.0,0.1237,0.3408,0.3974,0.1724,0.0224,0.8156,0.0873
1782,Wallace,California,95254,-120.95775,38.192911,Sacramento-Stockton-Modesto,CA,1014375.0,060090002102032,0.111,66090.0,0.2945,0.3047,0.4187,0.0525,0.0768,0.7763,0.0498
1783,West Point,California,95255,-120.46947,38.421689,Sacramento-Stockton-Modesto,CA,9053123.0,060090004003045,0.111,53798.0,0.2395,0.3008,0.3678,0.1149,0.0249,0.8303,0.1524
1784,Woodbridge,California,95258,-121.306,38.154118,Sacramento-Stockton-Modesto,CA,1014413.0,060770041052051,0.19,50201.0,0.1659,0.3592,0.2816,0.2029,0.0036,0.8786,0.1075
1785,Atwater,California,95301,-120.6056,37.35115,Fresno-Visalia,CA,1013561.0,060470007011010,0.231,52163.0,0.2838,0.2741,0.4459,0.0502,0.0193,0.463,0.0298
1786,Ceres,California,95307,-120.95064,37.584282,Sacramento-Stockton-Modesto,CA,1013665.0,060990025032013,0.197,21463.0,0.6414,0.6385,0.035,0.0,0.0,0.4917,0.0
1787,Columbia,California,95310,-120.39216,38.060956,Sacramento-Stockton-Modesto,CA,1013694.0,061090021003000,0.152,50854.0,0.3713,0.2363,0.4177,0.0928,0.0,0.8735,0.1575
1788,Coulterville,California,95311,-120.15123,37.74614,Fresno-Visalia,CA,1013707.0,060430002002052,0.148,20479.0,0.5574,0.4426,0.1016,0.0,0.0623,0.793,0.1959
1789,Crows Landing,California,95313,-121.05649,37.413659,Sacramento-Stockton-Modesto,CA,1013713.0,060990034001000,0.197,75258.0,0.0442,0.3503,0.3333,0.2313,0.0816,0.4276,0.1536
1790,Delhi,California,95315,-120.77519,37.428227,Fresno-Visalia,CA,1013726.0,060470002033007,0.231,28371.0,0.3736,0.3324,0.2473,0.0467,0.0,0.4109,0.0
1791,Escalon,California,95320,-121.00179,37.797806,Sacramento-Stockton-Modesto,CA,1013770.0,060770049012015,0.19,92481.0,0.091,0.1217,0.5228,0.2931,0.0148,0.8896,0.202
1792,Groveland,California,95321,-120.04541,37.840248,Sacramento-Stockton-Modesto,CA,1013834.0,061090042001392,0.152,31056.0,0.3883,0.5485,0.1893,0.0146,0.068,0.8376,0.1751
1793,Gustine,California,95322,-121.03232,37.187494,Fresno-Visalia,CA,1013840.0,060470020002144,0.231,101469.0,0.3149,0.2576,0.1317,0.3855,0.1069,0.5677,0.0476
1794,Hickman,California,95323,-120.7141,37.6194,Sacramento-Stockton-Modesto,CA,1013858.0,060990029011048,0.197,57895.0,0.1237,0.2763,0.3184,0.2737,0.0237,0.724,0.2011
1795,Hilmar,California,95324,-120.87972,37.400932,Fresno-Visalia,CA,1013860.0,060470004022058,0.231,40060.0,0.0683,0.5602,0.241,0.1325,0.0301,0.5563,0.0457
1796,Hughson,California,95326,-120.86419,37.59471,Sacramento-Stockton-Modesto,CA,1013868.0,060990029023030,0.197,21696.0,0.5927,0.2388,0.264,0.0,0.0,0.4778,0.0916
1797,Jamestown,California,95327,-120.49157,37.867243,Sacramento-Stockton-Modesto,CA,1013888.0,061090052011126,0.152,70691.0,0.0,0.0,0.2857,0.4286,0.2857,0.8,0.05
1798,Lathrop,California,95330,-121.28541,37.816876,Sacramento-Stockton-Modesto,CA,1013933.0,060770051292037,0.19,42702.0,0.1695,0.4261,0.3701,0.0684,0.0233,0.6709,0.07
1799,Le Grand,California,95333,-120.27116,37.245423,Fresno-Visalia,CA,1013937.0,060470019022032,0.231,67863.0,0.122,0.2648,0.3519,0.2195,0.0627,0.6496,0.1824
1800,Livingston,California,95334,-120.72614,37.38025,Fresno-Visalia,CA,1013951.0,060470003045007,0.231,60864.0,0.1245,0.3398,0.4199,0.0639,0.092,0.4783,0.0896
1801,Manteca,California,95336,-121.21416,37.812815,Sacramento-Stockton-Modesto,CA,1013981.0,060770051101012,0.19,85623.0,0.0,0.0,0.7323,0.2194,0.0484,0.8266,0.1996
1802,Manteca,California,95337,-121.23578,37.782332,Sacramento-Stockton-Modesto,CA,1013981.0,060770051142041,0.19,91262.0,0.0642,0.1552,0.4277,0.3652,0.014,0.4556,0.1421
1803,Mariposa,California,95338,-119.92527,37.505484,Fresno-Visalia,CA,1013985.0,060430003013013,0.148,35314.0,0.4587,0.2361,0.2572,0.0864,0.0,0.7909,0.2291
1804,Merced,California,95348,-120.50154,37.342056,Fresno-Visalia,CA,1014004.0,060470010021055,0.231,57403.0,0.1468,0.272,0.3939,0.175,0.039,0.6478,0.2084
1805,Modesto,California,95350,-121.01249,37.671778,Sacramento-Stockton-Modesto,CA,1014019.0,060990008054009,0.197,42974.0,0.1637,0.3743,0.306,0.1813,0.0,0.8556,0.1273
1806,Modesto,California,95351,-120.99955,37.626067,Sacramento-Stockton-Modesto,CA,1014019.0,060990022003008,0.197,34040.0,0.3077,0.3974,0.2949,0.0,0.0,0.4228,0.0864
1807,Modesto,California,95354,-120.98043,37.644481,Sacramento-Stockton-Modesto,CA,1014019.0,060990019001001,0.197,60530.0,0.1022,0.3312,0.2484,0.3014,0.0401,0.8209,0.2513
1808,Modesto,California,95355,-120.95566,37.673513,Sacramento-Stockton-Modesto,CA,1014019.0,060990009112003,0.197,54706.0,0.2202,0.3086,0.2875,0.195,0.0295,0.8697,0.2826
1809,Modesto,California,95356,-121.02187,37.704138,Sacramento-Stockton-Modesto,CA,1014019.0,060990005051000,0.197,63680.0,0.214,0.2392,0.3885,0.1799,0.0621,0.7282,0.0778
1810,Modesto,California,95357,-120.9061,37.667196,Sacramento-Stockton-Modesto,CA,1014019.0,060990028024038,0.197,51967.0,0.3133,0.3208,0.3083,0.1629,0.0802,0.7769,0.1811
1811,Modesto,California,95358,-121.05181,37.622898,Sacramento-Stockton-Modesto,CA,1014019.0,060990015004017,0.197,51789.0,0.2641,0.2692,0.3385,0.1641,0.0103,0.8217,0.0067
1812,Newman,California,95360,-121.0314,37.312014,Sacramento-Stockton-Modesto,CA,1014057.0,060990035003018,0.197,40223.0,0.3288,0.3288,0.3898,0.0254,0.0,0.5231,0.0
1813,Patterson,California,95363,-121.14555,37.477477,Sacramento-Stockton-Modesto,CA,1014121.0,060990032023006,0.197,71741.0,0.1151,0.2275,0.4645,0.2072,0.0128,0.5322,0.091
1814,Pinecrest,California,95364,-119.89619,38.275328,Sacramento-Stockton-Modesto,CA,1014138.0,061090031005112,0.152,78584.0,0.303,0.2727,0.2848,0.2818,0.0,0.8631,0.1925
1815,Planada,California,95365,-120.32285,37.297403,Fresno-Visalia,CA,1014145.0,060470019012000,0.231,24487.0,0.5571,0.6,0.0964,0.0214,0.0,0.4316,0.1659
1816,Ripon,California,95366,-121.12546,37.742895,Sacramento-Stockton-Modesto,CA,1014194.0,060770050012010,0.19,31452.0,0.3435,0.5341,0.1647,0.0847,0.0,0.5494,0.016
1817,Riverbank,California,95367,-120.94365,37.731272,Sacramento-Stockton-Modesto,CA,1014195.0,060990003033004,0.197,58109.0,0.2044,0.294,0.4827,0.0818,0.0189,0.8319,0.1284
1818,Salida,California,95368,-121.08928,37.708727,Sacramento-Stockton-Modesto,CA,1014209.0,060990005102004,0.197,51786.0,0.1447,0.3616,0.4764,0.0991,0.0,0.6757,0.1647
1819,Snelling,California,95369,-120.46555,37.521832,Fresno-Visalia,CA,1014282.0,060470025001108,0.231,46329.0,0.2486,0.3671,0.2312,0.1647,0.0231,0.556,0.0542
1820,Sonora,California,95370,-120.3437,37.995238,Sacramento-Stockton-Modesto,CA,1014289.0,061090012001015,0.152,33588.0,0.3878,0.3703,0.2012,0.0816,0.102,0.8481,0.1937
1821,Stevinson,California,95374,-120.88299,37.322619,Fresno-Visalia,CA,1014304.0,060470004011078,0.231,49680.0,0.3129,0.3327,0.2554,0.1439,0.0162,0.7251,0.0384
1822,Tracy,California,95376,-121.42399,37.728417,Sacramento-Stockton-Modesto,CA,1014341.0,060770054051029,0.19,74389.0,0.046,0.3843,0.2448,0.2582,0.095,0.786,0.1469
1823,Turlock,California,95380,-120.85196,37.48858,Sacramento-Stockton-Modesto,CA,1014351.0,060990038024002,0.197,26398.0,0.3638,0.4789,0.1455,0.0892,0.0,0.4414,0.0991
1824,Turlock,California,95382,-120.8516,37.523901,Sacramento-Stockton-Modesto,CA,1014351.0,060990036053007,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.9204,0.5774
1825,Twain Harte,California,95383,-120.23002,38.055888,Sacramento-Stockton-Modesto,CA,1014353.0,061090031003022,0.152,48504.0,0.094,0.4344,0.2411,0.1649,0.0745,0.9191,0.2141
1826,Waterford,California,95386,-120.73812,37.645632,Sacramento-Stockton-Modesto,CA,1014381.0,060990028013063,0.197,68907.0,0.1901,0.2645,0.2603,0.281,0.0331,0.7657,0.1388
1827,Westley,California,95387,-121.24702,37.539768,Sacramento-Stockton-Modesto,CA,1014393.0,060990033002049,0.197,46940.0,0.0906,0.4547,0.2719,0.1736,0.0292,0.2845,0.0
1828,Santa Rosa,California,95401,-122.74563,38.440111,San Francisco-Oakland-San Jose,CA,1014257.0,060971530063006,0.128,80304.0,0.0327,0.0327,0.7109,0.1945,0.0618,0.8318,0.17
1829,Santa Rosa,California,95403,-122.74976,38.480494,San Francisco-Oakland-San Jose,CA,1014257.0,060971528013011,0.128,72973.0,0.1036,0.3373,0.294,0.3012,0.0458,0.8487,0.3164
1830,Santa Rosa,California,95404,-122.69317,38.457611,San Francisco-Oakland-San Jose,CA,1014257.0,060971523003021,0.128,54693.0,0.315,0.2885,0.2248,0.2142,0.085,0.9499,0.4724
1831,Santa Rosa,California,95405,-122.67419,38.438161,San Francisco-Oakland-San Jose,CA,1014257.0,060971515042001,0.128,71469.0,0.1278,0.2825,0.3453,0.3341,0.0135,0.9508,0.3249
1832,Santa Rosa,California,95407,-122.7275,38.404991,San Francisco-Oakland-San Jose,CA,1014257.0,060971532004041,0.128,77826.0,0.0985,0.1986,0.411,0.2834,0.0086,0.6371,0.0737
1833,Santa Rosa,California,95409,-122.6422,38.460594,San Francisco-Oakland-San Jose,CA,1014257.0,060971525011001,0.128,59260.0,0.0722,0.3427,0.3672,0.1934,0.0502,0.8951,0.3515
1834,Albion,California,95410,-123.71376,39.216157,San Francisco-Oakland-San Jose,CA,1013530.0,060450110011028,0.196,36951.0,0.3698,0.423,0.2433,0.0456,0.039,0.9305,0.4856
1835,Annapolis,California,95412,-123.32757,38.717819,San Francisco-Oakland-San Jose,CA,1013546.0,060971543041090,0.128,57473.0,0.1498,0.3441,0.2672,0.1943,0.0931,0.8607,0.4057
1836,Boonville,California,95415,-123.38621,39.026811,San Francisco-Oakland-San Jose,CA,1013606.0,060450112003014,0.196,41019.0,0.2064,0.4826,0.3459,0.0407,0.0233,0.539,0.027
1837,Cazadero,California,95421,-123.16785,38.562843,San Francisco-Oakland-San Jose,CA,1013663.0,060971543041305,0.128,57473.0,0.1498,0.3441,0.2672,0.1943,0.0931,0.8607,0.4057
1838,Clearlake,California,95422,-122.63523,38.956206,San Francisco-Oakland-San Jose,CA,1013682.0,060330008023013,0.21,20812.0,0.7355,0.5723,0.0413,0.0,0.0,0.7007,0.0911
1839,Clearlake Oaks,California,95423,-122.65445,39.037173,San Francisco-Oakland-San Jose,CA,1013683.0,060330006005093,0.21,62643.0,0.1672,0.1398,0.6687,0.0821,0.0,0.7729,0.152
1840,Cloverdale,California,95425,-122.997,38.795668,San Francisco-Oakland-San Jose,CA,1013685.0,060971542013002,0.128,46588.0,0.1,0.5273,0.4091,0.0636,0.0,0.7072,0.0766
1841,Cobb,California,95426,-122.72234,38.835146,San Francisco-Oakland-San Jose,CA,1013689.0,060330011001046,0.21,68840.0,0.1982,0.1599,0.4688,0.1731,0.0,0.9029,0.2679
1842,Covelo,California,95428,-123.23026,39.825781,San Francisco-Oakland-San Jose,CA,1013708.0,060450101002016,0.196,33126.0,0.3707,0.3178,0.2866,0.0498,0.0,0.7461,0.1461
1843,Eldridge,California,95431,-122.51753,38.347913,San Francisco-Oakland-San Jose,CA,1013760.0,060971505001020,0.128,122937.0,0.0,0.4917,0.0,0.5083,0.0,0.2603,0.0964
1844,Elk,California,95432,-123.64617,39.103897,San Francisco-Oakland-San Jose,CA,1013761.0,060450110011117,0.196,36951.0,0.3698,0.423,0.2433,0.0456,0.039,0.9305,0.4856
1845,Forestville,California,95436,-122.90636,38.495857,San Francisco-Oakland-San Jose,CA,1013796.0,060971537053016,0.128,50063.0,0.2713,0.2108,0.3632,0.1861,0.0291,0.907,0.4296
1846,Fort Bragg,California,95437,-123.76087,39.43695,San Francisco-Oakland-San Jose,CA,1013806.0,060450103002124,0.196,36062.0,0.3349,0.4367,0.2438,0.0686,0.0201,0.7513,0.1737
1847,Fulton,California,95439,-122.77226,38.494643,San Francisco-Oakland-San Jose,CA,1013809.0,060971529061000,0.128,55576.0,0.0722,0.397,0.2279,0.3134,0.0085,0.881,0.2376
1848,Geyserville,California,95441,-122.95704,38.710228,San Francisco-Oakland-San Jose,CA,1013816.0,060971541001049,0.128,107124.0,0.109,0.1943,0.1848,0.4787,0.0332,0.7323,0.2426
1849,Glen Ellen,California,95442,-122.52468,38.367948,San Francisco-Oakland-San Jose,CA,1013818.0,060971505006003,0.128,44853.0,0.0933,0.5569,0.3032,0.0466,0.0,0.7816,0.4177
1850,Graton,California,95444,-122.8689,38.434663,San Francisco-Oakland-San Jose,CA,9052052.0,060971536003015,0.128,91563.0,0.0794,0.1663,0.4541,0.1439,0.196,0.7428,0.2833
1851,Gualala,California,95445,-123.55762,38.813417,San Francisco-Oakland-San Jose,CA,1013837.0,060450111023053,0.196,53139.0,0.2232,0.3183,0.3724,0.1111,0.038,0.8989,0.3269
1852,Guerneville,California,95446,-123.00084,38.509737,San Francisco-Oakland-San Jose,CA,1013838.0,060971537042007,0.128,40707.0,0.2673,0.3093,0.2793,0.1832,0.0,0.8913,0.3225
1853,Healdsburg,California,95448,-122.87626,38.614088,San Francisco-Oakland-San Jose,CA,1013849.0,060971539021002,0.128,33515.0,0.25,0.498,0.2044,0.0496,0.0357,0.6368,0.1457
1854,Jenner,California,95450,-123.22938,38.506229,San Francisco-Oakland-San Jose,CA,1013890.0,060971543031036,0.128,63165.0,0.1518,0.2308,0.3927,0.1721,0.0668,0.8805,0.3641
1855,Kelseyville,California,95451,-122.78548,38.939725,San Francisco-Oakland-San Jose,CA,1013894.0,060330011002003,0.21,56883.0,0.2322,0.3152,0.3696,0.1466,0.0,0.8748,0.2165
1856,Kenwood,California,95452,-122.54668,38.414061,San Francisco-Oakland-San Jose,CA,1013896.0,060971505002024,0.128,51622.0,0.1834,0.4241,0.0659,0.3782,0.0,0.934,0.3237
1857,Lakeport,California,95453,-122.92071,39.051698,San Francisco-Oakland-San Jose,CA,1013928.0,060330004001014,0.21,66818.0,0.3373,0.1508,0.3175,0.2758,0.0218,0.8342,0.1517
1858,Laytonville,California,95454,-123.5223,39.745588,San Francisco-Oakland-San Jose,CA,1013936.0,060450102001095,0.196,64897.0,0.2078,0.2738,0.3252,0.2152,0.0318,0.8687,0.1905
1859,Lower Lake,California,95457,-122.599,38.911393,San Francisco-Oakland-San Jose,CA,1013969.0,060330012001053,0.21,36360.0,0.4198,0.283,0.3585,0.0212,0.0,0.7978,0.0833
