name,city,state,state_url,school_name,player_url
"Curtis Kitchen","Cape Coral","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Cape Coral","http://www.basketball-reference.com/players/k/kitchcu01.html"
"Brandon Knight","Fort Lauderdale","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Pine Crest School","http://www.basketball-reference.com/players/k/knighbr03.html"
"Shane Larkin","Orlando","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Dr. Phillips","http://www.basketball-reference.com/players/l/larkish01.html"
"Clifford Lett","Pensacola","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Pensacola","http://www.basketball-reference.com/players/l/lettcl01.html"
"Vernon Maxwell","Gainesville","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Buchholz","http://www.basketball-reference.com/players/m/maxweve01.html"
"Travis Mays","Ocala","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Vanguard","http://www.basketball-reference.com/players/m/maystr01.html"
"Luc Mbah a Moute","St. Monteverde","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Monteverde Academy","http://www.basketball-reference.com/players/m/mbahalu01.html"
"George McCloud","Daytona Beach","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Mainland","http://www.basketball-reference.com/players/m/mccloge01.html"
"Stan McKenzie","Miami","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Miami Northwestern","http://www.basketball-reference.com/players/m/mckenst01.html"
"Fab Melo","Sagemont","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Sagemont School","http://www.basketball-reference.com/players/m/melofa01.html"
"Otto Moore","Miami","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","George Washington Carver","http://www.basketball-reference.com/players/m/mooreot01.html"
"Ronnie Murphy","Oviedo","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Oviedo","http://www.basketball-reference.com/players/m/murphro01.html"
"Dyron Nix","Fort Walton Beach","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Fort Walton Beach","http://www.basketball-reference.com/players/n/nixdy01.html"
"Chandler Parsons","Winter Park","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Lake Howell","http://www.basketball-reference.com/players/p/parsoch01.html"
"Rich Peek","Pensacola","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Escambia","http://www.basketball-reference.com/players/p/peekri01.html"
"Will Perdue","Merritt Island","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Merritt Island","http://www.basketball-reference.com/players/p/perduwi01.html"
"Stan Pietkiewicz","Winter Park","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Winter Park","http://www.basketball-reference.com/players/p/pietkst01.html"
"Howard Porter","Sarasota","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Booker","http://www.basketball-reference.com/players/p/porteho01.html"
"Dwight Powell","Bradenton","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","IMG Academy","http://www.basketball-reference.com/players/p/poweldw01.html"
"Ed Rains","Ocala","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Forest","http://www.basketball-reference.com/players/r/rainsed01.html"
"Ryan Reid","Lauderdale Lakes","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Boyd Anderson","http://www.basketball-reference.com/players/r/reidry01.html"
"Richard Rellford","Riviera Beach","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Suncoast","http://www.basketball-reference.com/players/r/rellfri01.html"
"Chris Richard","Lakeland","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Kathleen","http://www.basketball-reference.com/players/r/richach01.html"
"Mitch Richmond","Fort Lauderdale","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Boyd Anderson","http://www.basketball-reference.com/players/r/richmmi01.html"
"Austin Rivers","Winter Park","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Winter Park","http://www.basketball-reference.com/players/r/riverau01.html"
"Red Robbins","Groveland","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Groveland","http://www.basketball-reference.com/players/r/robbire01.html"
"Truck Robinson","Jacksonville","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","William M. Raines","http://www.basketball-reference.com/players/r/robintr01.html"
"Clifford Rozier","Bradenton","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Southeast","http://www.basketball-reference.com/players/r/roziecl01.html"
"Larry Sanders","Port St. Lucie","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Port St. Lucie","http://www.basketball-reference.com/players/s/sandela01.html"
"Dwayne Schintzius","Brandon","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Brandon","http://www.basketball-reference.com/players/s/schindw01.html"
"Tom Sewell","Pensacola","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Booker T. Washington","http://www.basketball-reference.com/players/s/sewelto01.html"
"Otis Smith","Jacksonville","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Forrest","http://www.basketball-reference.com/players/s/smithot01.html"
"Theron Smith","Auburndale","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Auburndale","http://www.basketball-reference.com/players/s/smithth01.html"
"Amar'e Stoudemire","Orlando","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Cypress Creek","http://www.basketball-reference.com/players/s/stoudam01.html"
"Joe Strawder","Belle Glade","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL",,"http://www.basketball-reference.com/players/s/strawjo01.html"
"Roger Strickland","Jacksonville","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Bishop Kenny","http://www.basketball-reference.com/players/s/stricro01.html"
"Levern Tart","West Palm Beach","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Roosevelt","http://www.basketball-reference.com/players/t/tartle01.html"
"Jermaine Taylor","Tavares","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Tavares","http://www.basketball-reference.com/players/t/tayloje02.html"
"Irving Thomas","Miami","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Miami Carol City","http://www.basketball-reference.com/players/t/thomair01.html"
"Jim Thomas","Fort Lauderdale","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Nova","http://www.basketball-reference.com/players/t/thomaji01.html"
"Mychal Thompson","Miami","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Jackson","http://www.basketball-reference.com/players/t/thompmy01.html"
"Otis Thorpe","Lake Worth","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Lake Worth Community","http://www.basketball-reference.com/players/t/thorpot01.html"
"Jeff Turner","Brandon","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Brandon","http://www.basketball-reference.com/players/t/turneje01.html"
"Neal Walk","Miami Beach","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Miami Beach","http://www.basketball-reference.com/players/w/walkne01.html"
"Darius Washington","Orlando","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Edgewater","http://www.basketball-reference.com/players/w/washida01.html"
"Walt Wesley","Fort Myers","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Dunbar","http://www.basketball-reference.com/players/w/weslewa01.html"
"Damien Wilkins","Orlando","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Dr. Phillips","http://www.basketball-reference.com/players/w/wilkida02.html"
"Bob Williams","Pensacola","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Booker T. Washington","http://www.basketball-reference.com/players/w/willibo01.html"
"Lorenzo Williams","Ocala","Florida","http://www.basketball-reference.com/friv/high_schools.cgi?state=FL","Forest","http://www.basketball-reference.com/players/w/willilo01.html"
"Shareef Abdur-Rahim","Marietta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Wheeler","http://www.basketball-reference.com/players/a/abdursh01.html"
"Don Adams","South Fulton","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","South Fulton","http://www.basketball-reference.com/players/a/adamsdo01.html"
"Morris Almond","Powder Springs","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","McEachern","http://www.basketball-reference.com/players/a/almonmo01.html"
"Al-Farouq Aminu","Norcross","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Norcross","http://www.basketball-reference.com/players/a/aminual01.html"
"Shandon Anderson","Atlanta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Crim","http://www.basketball-reference.com/players/a/andersh01.html"
"Willie Anderson","Atlanta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","East Atlanta","http://www.basketball-reference.com/players/a/anderwi01.html"
"Al Beard","Fort Valley","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","H.A. Hunt","http://www.basketball-reference.com/players/b/beardal01.html"
"MarShon Brooks","Stone Mountain","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Tucker","http://www.basketball-reference.com/players/b/brookma01.html"
"Kwame Brown","Brunswick","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Glynn Academy","http://www.basketball-reference.com/players/b/brownkw01.html"
"Raymond Brown","Atlanta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Sylvan","http://www.basketball-reference.com/players/b/brownra01.html"
"Rickey Brown","Atlanta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","West Fulton","http://www.basketball-reference.com/players/b/brownri01.html"
"Kentavious Caldwell-Pope","Greenville","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Greenville","http://www.basketball-reference.com/players/c/caldwke01.html"
"Anthony Carter","Atlanta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Alonzo A. Crim","http://www.basketball-reference.com/players/c/cartean01.html"
"Kelvin Cato","Decatur","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Lithonia","http://www.basketball-reference.com/players/c/catoke01.html"
"Wayne Cooper","McRae","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Telfair County","http://www.basketball-reference.com/players/c/coopewa01.html"
"Lanard Copeland","Atlanta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Booker T. Washington","http://www.basketball-reference.com/players/c/copella01.html"
"Javaris Crittenton","Atlanta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Southwest Atlanta Christian Academy","http://www.basketball-reference.com/players/c/crittja01.html"
"Corey Crowder","Carrollton","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Carrollton","http://www.basketball-reference.com/players/c/crowdco01.html"
"Jae Crowder","Villa Rica","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Villa Rica","http://www.basketball-reference.com/players/c/crowdja01.html"
"Vonteego Cummings","Thomson","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Thomson","http://www.basketball-reference.com/players/c/cummivo01.html"
"William Cunningham","Augusta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Glenn Hills","http://www.basketball-reference.com/players/c/cunniwi01.html"
"Michael Curry","Augusta","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Glenn Hills","http://www.basketball-reference.com/players/c/currymi01.html"
"Mack Daughtry","Nashville","Georgia","http://www.basketball-reference.com/friv/high_schools.cgi?state=GA","Nashville","http://www.basketball-reference.com/players/d/daughma01.html"
